parent_sku,child_sku,Wattage_Options
LT-WCED-4D-DOB,LT-WCED-4D-27-835-(ZT)DOB-WH,"27 Watts"
LT-WCED-4D-DOB,LT-WCED-4D-27-835-(ZT)DOB-BK,"27 Watts"
LT-WCED-4D-DOB,LT-WCED-4D-27-835-(ZT)DOB-SI,"27 Watts"
LT-WCED-4D-DOB,LT-WCED-4D-27-840-(ZT)DOB-WH,"27 Watts"
LT-WCED-4D-DOB,LT-WCED-4D-27-840-(ZT)DOB-BK,"27 Watts"
LT-WCED-4D-DOB,LT-WCED-4D-27-840-(ZT)DOB-SI,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-830-(ZT)DOB-WH,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-830-(ZT)DOB-BK,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-830-(ZT)DOB-SI,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-835-(ZT)DOB-WH,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-835-(ZT)DOB-BK,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-835-(ZT)DOB-SI,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-840-(ZT)DOB-WH,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-840-(ZT)DOB-BK,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-13-840-(ZT)DOB-SI,"13 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-830-(ZT)DOB-WH,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-830-(ZT)DOB-BK,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-830-(ZT)DOB-SI,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-835-(ZT)DOB-WH,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-835-(ZT)DOB-BK,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-835-(ZT)DOB-SI,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-840-(ZT)DOB-WH,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-840-(ZT)DOB-BK,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-17-840-(ZT)DOB-SI,"17 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-830-(ZT)DOB-WH,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-830-(ZT)DOB-BK,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-830-(ZT)DOB-SI,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-835-(ZT)DOB-WH,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-835-(ZT)DOB-BK,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-835-(ZT)DOB-SI,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-840-(ZT)DOB-WH,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-840-(ZT)DOB-BK,"27 Watts"
LT-WCED-4DC,LT-WCED-4DC-27-840-(ZT)DOB-SI,"27 Watts"
TL-SPL1R6,TL-SPL1R6-12W-5CCT,"12 Watts"
TL-SPL1R6,TL-SPL1R6-14W-5CCT,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-827-UTD-WH,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-827-UTD-BK,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-827-UTD-BR,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-827-UTD-SI,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-830-UTD-WH,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-830-UTD-BK,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-830-UTD-BR,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-830-UTD-SI,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-835-UTD-WH,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-835-UTD-BK,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-835-UTD-BR,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-835-UTD-SI,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-840-UTD-WH,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-840-UTD-BK,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-840-UTD-BR,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-14-840-UTD-SI,"14 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-827-UTD-WH,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-827-UTD-BK,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-827-UTD-BR,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-827-UTD-SI,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-830-UTD-WH,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-830-UTD-BK,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-830-UTD-BR,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-830-UTD-SI,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-835-UTD-WH,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-835-UTD-BK,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-835-UTD-BR,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-835-UTD-SI,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-840-UTD-WH,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-840-UTD-BK,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-840-UTD-BR,"22 Watts"
LT-LEDH-SR5C-UTD,LT-LEDH-SR5C-G2-22-840-UTD-SI,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-827-UZTD-WH,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-827-UZTD-BK,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-827-UZTD-BR,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-827-UZTD-SI,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-830-UZTD-WH,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-830-UZTD-BK,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-830-UZTD-BR,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-830-UZTD-SI,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-835-UZTD-WH,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-835-UZTD-BK,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-835-UZTD-BR,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-835-UZTD-SI,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-840-UZTD-WH,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-840-UZTD-BK,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-840-UZTD-BR,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-10-840-UZTD-SI,"10 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-827-UZTD-WH,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-827-UZTD-BK,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-827-UZTD-BR,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-827-UZTD-SI,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-830-UZTD-WH,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-830-UZTD-BK,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-830-UZTD-BR,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-830-UZTD-SI,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-835-UZTD-WH,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-835-UZTD-BK,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-835-UZTD-BR,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-835-UZTD-SI,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-840-UZTD-WH,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-840-UZTD-BK,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-840-UZTD-BR,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-14-840-UZTD-SI,"14 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-827-UZTD-WH,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-827-UZTD-BL,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-827-UZTD-BR,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-827-UZTD-SI,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-830-UZTD-WH,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-830-UZTD-BL,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-830-UZTD-BR,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-830-UZTD-SI,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-835-UZTD-WH,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-835-UZTD-BL,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-835-UZTD-BR,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-835-UZTD-SI,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-840-UZTD-WH,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-840-UZTD-BL,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-840-UZTD-BR,"22 Watts"
LT-LEDH-SR5C-UZTD,LT-LEDH-SR5C-G2-22-840-UZTD-SI,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-827-UZTD-WH,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-827-UZTD-BK,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-827-UZTD-BZ,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-827-UZTD-SI,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-830-UZTD-WH,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-830-UZTD-BK,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-830-UZTD-BZ,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-830-UZTD-SI,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-835-UZTD-WH,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-835-UZTD-BK,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-835-UZTD-BZ,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-835-UZTD-SI,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-840-UZTD-WH,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-840-UZTD-BK,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-840-UZTD-BZ,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-10-840-UZTD-SI,"10 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-827-UZTD-WH,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-827-UZTD-BK,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-827-UZTD-BZ,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-827-UZTD-SI,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-830-UZTD-WH,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-830-UZTD-BK,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-830-UZTD-BZ,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-830-UZTD-SI,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-835-UZTD-WH,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-835-UZTD-BK,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-835-UZTD-BZ,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-835-UZTD-SI,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-840-UZTD-WH,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-840-UZTD-BK,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-840-UZTD-BZ,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-14-840-UZTD-SI,"14 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-827-UZTD-WH,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-827-UZTD-BL,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-827-UZTD-BR,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-827-UZTD-SI,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-830-UZTD-WH,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-830-UZTD-BL,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-830-UZTD-BR,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-830-UZTD-SI,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-835-UZTD-WH,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-835-UZTD-BL,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-835-UZTD-BR,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-835-UZTD-SI,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-840-UZTD-WH,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-840-UZTD-BL,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-840-UZTD-BR,"22 Watts"
LT-LEDH-SR5W-UZTD,LT-LEDH-SR5W-G2-22-840-UZTD-SI,"22 Watts"
RP-4433,RP-4433OB-15-4K,"15 Watts"
RP-4433,RP-4433OB-25-4K,"25 Watts"
ETH-HBE-2,ETH-HBE-2-90W,"90 Watts"
ETH-HBE-2,ETH-HBE-2-110W,"110 Watts"
ETH-HBE-2,ETH-HBE-2-162W,"162 Watts"
RP-4117-1-WH,RP-4117-1-WH-35-4K,"35 Watts"
RP-4117-1-WH,RP-4117-1-WH-50-4K,"50 Watts"
TF-FPELP24LED,TF-FPELP24LED-50DMVWH-40,"50 Watts"
TF-FPELP24LED,TF-FPELP24LED-50DMVWH-50,"50 Watts"
TF-FPELP24LED,TF-FPELP24LED-75DMVWH-40,"75 Watts"
TF-FPELP24LED,TF-FPELP24LED-75DMVWH-50,"75 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-80W-40K-G4,"80 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-80W-50K-G4,"80 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-110W-40K-G4,"110 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-110W-50K-G4,"110 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-165W-40K-G4,"165 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-165W-50K-G4,"165 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-220W-40K-G4,"220 Watts"
FL-FI-HB-2FT,FL-FI-HB-2FT-220W-50K-G4,"220 Watts"
TF-HBIHO24L,TF-HBIHO24L-245W34300LDMV-30K,"245 Watts"
TF-HBIHO24L,TF-HBIHO24L-245W34300LDMV-35K,"245 Watts"
TF-HBIHO24L,TF-HBIHO24L-245W34300LDMV-40K,"245 Watts"
TF-HBIHO24L,TF-HBIHO24L-245W34300LDMV-50K,"245 Watts"
TF-HBIHO24L,TF-HBIHO24L-325W45500LDMV-30K,"325 Watts"
TF-HBIHO24L,TF-HBIHO24L-325W45500LDMV-35K,"325 Watts"
TF-HBIHO24L,TF-HBIHO24L-325W45500LDMV-40K,"325 Watts"
TF-HBIHO24L,TF-HBIHO24L-325W45500LDMV-50K,"325 Watts"
TF-66RWSF96L,TF-66RWSF96L-R48W4800LDMV-30KWH,"48 Watts"
TF-66RWSF96L,TF-66RWSF96L-R48W4800LDMV-35KWH,"48 Watts"
TF-66RWSF96L,TF-66RWSF96L-R48W4800LDMV-40KWH,"48 Watts"
TF-66RWSF96L,TF-66RWSF96L-R48W4800LDMV-50KWH,"48 Watts"
TF-66RWSF96L,TF-66RWSF96L-R96W9600LDMV-30KWH,"96 Watts"
TF-66RWSF96L,TF-66RWSF96L-R96W9600LDMV-35KWH,"96 Watts"
TF-66RWSF96L,TF-66RWSF96L-R96W9600LDMV-40KWH,"96 Watts"
TF-66RWSF96L,TF-66RWSF96L-R96W9600LDMV-50KWH,"96 Watts"
TF-44RWSF96L,TF-44RWSF96L-R48W4800LDMV-30KWH,"48 Watts"
TF-44RWSF96L,TF-44RWSF96L-R48W4800LDMV-35KWH,"48 Watts"
TF-44RWSF96L,TF-44RWSF96L-R48W4800LDMV-40KWH,"48 Watts"
TF-44RWSF96L,TF-44RWSF96L-R48W4800LDMV-50KWH,"48 Watts"
TF-44RWSF96L,TF-44RWSF96L-R96W9600LDMV-30KWH,"96 Watts"
TF-44RWSF96L,TF-44RWSF96L-R96W9600LDMV-35KWH,"96 Watts"
TF-44RWSF96L,TF-44RWSF96L-R96W9600LDMV-40KWH,"96 Watts"
TF-44RWSF96L,TF-44RWSF96L-R96W9600LDMV-50KWH,"96 Watts"
TF-44RWSF48L,TF-44RWSF48L-R24W2400LDMV-30KWH,"24 Watts"
TF-44RWSF48L,TF-44RWSF48L-R24W2400LDMV-40KWH,"24 Watts"
TF-44RWSF48L,TF-44RWSF48L-R24W2400LDMV-50KWH,"24 Watts"
TF-44RWSF48L,TF-44RWSF48L-R48W4800LDMV-30KWH,"48 Watts"
TF-44RWSF48L,TF-44RWSF48L-R48W4800LDMV-40KWH,"48 Watts"
TF-44RWSF48L,TF-44RWSF48L-R48W4800LDMV-50KWH,"48 Watts"
TF-44RWSF48L,TF-44RWSF48L-24-50,"24 Watts"
TF-44RWSF48L,TF-44RWSF48L-48-50,"48 Watts"
TF-DXR,TF-DXR-125,"50 watt / 12 Volt Heavy"
TF-DXR,TF-DXR-610,"100 watt / 6 Volt Heavy"
TF-SFL10L,TF-SFL10L-50W5562LMV50KBZ,"50 Watts"
TF-SFL10L,TF-SFL10L-75W8645LMV50KBZ,"75 Watts"
TF-PLF12L,TF-PLF12L-70W9000LDMV50K,"70 Watts"
TF-PLF12L,TF-PLF12L-105W13400LDMV50K,"105 Watts"
TF-DCC150S,TF-DCC150SR45W4900LMV50K-45,"45 Watts"
TF-DCC150S,TF-DCC150SR70W7500LMV50K,"70 Watts"
TF-DC056L,TF-DC056L-17W2000LMV50K,"17 Watts"
TF-DC056L,TF-DC056L-25W2700LMV50K,"25 Watts"
TF-DC150SR,TF-DC150SR-45W4900LMV50K,"45 Watts"
TF-DC150SR,TF-DC150SR-70W7900LMV50K,"70 Watts"
EE-TCB2X4,EE-TCB2X4-25W-835,"25 Watts"
EE-TCB2X4,EE-TCB2X4-25W-840,"25 Watts"
EE-TCB2X4,EE-TCB2X4-25W-850,"25 Watts"
EE-TCB2X4,EE-TCB2X4-34W-835,"34 Watts"
EE-TCB2X4,EE-TCB2X4-34W-840,"34 Watts"
EE-TCB2X4,EE-TCB2X4-34W-850,"34 Watts"
EE-TCB2X4,EE-TCB2X4-48W-835,"48 Watts"
EE-TCB2X4,EE-TCB2X4-48W-840,"48 Watts"
EE-TCB2X4,EE-TCB2X4-48W-850,"48 Watts"
EE-TRFK2X2,EE-TRFK2X2-30W-840,"30 Watts / Model Kit Design"
EE-TRFK2X2,EE-TRFK2X2-30W-850,"30 Watts / Model Kit Design"
EE-TRFK2X2,EE-TRFK2X2-30W-HD-840,"30 Watts / Hinged Door Design"
EE-TRFK2X2,EE-TRFK2X2-30W-HD-850,"30 Watts / Hinged Door Design"
TF-F1010CLAC10L,TF-F1010CLAC10L-14W1400LD12040K,"14 Watts"
TF-F1010CLAC10L,TF-F1010CLAC10L-23W1900LD12040K,"23 Watts"
TF-OSL96L,TF-OSL96L-S96W11800LDMV-30K,"96 Watts"
TF-OSL96L,TF-OSL96L-S96W11800LDMV-35K,"96 Watts"
TF-OSL96L,TF-OSL96L-S96W11800LDMV-40K,"96 Watts"
TF-OSL96L,TF-OSL96L-S96W11800LDMV-50K,"96 Watts"
TF-OSL96L,TF-OSL96L-S114W13000LDMV-30K,"114 Watts"
TF-OSL96L,TF-OSL96L-S114W13000LDMV-35K,"114 Watts"
TF-OSL96L,TF-OSL96L-S114W13000LDMV-40K,"114 Watts"
TF-OSL96L,TF-OSL96L-S114W13000LDMV-50K,"114 Watts"
TF-OSL48L,TF-OSL48L-S48W5900LDMV-30K,"48 Watts"
TF-OSL48L,TF-OSL48L-S48W5900LDMV-35K,"48 Watts"
TF-OSL48L,TF-OSL48L-S48W5900LDMV-40K,"48 Watts"
TF-OSL48L,TF-OSL48L-S48W5900LDMV-50K,"48 Watts"
TF-OSL48L,TF-OSL48L-S57W6500LDMV-30K,"57 Watts"
TF-OSL48L,TF-OSL48L-S57W6500LDMV-35K,"57 Watts"
TF-OSL48L,TF-OSL48L-S57W6500LDMV-40K,"57 Watts"
TF-OSL48L,TF-OSL48L-S57W6500LDMV-50K,"57 Watts"
TF-TFC14L,TF-TFC14L-14W1350LD120-30K,"14 Watts"
TF-TFC14L,TF-TFC14L-14W1350LD120-40K,"14 Watts"
TF-TFC14L,TF-TFC14L-23W1850LD120-30K,"23 Watts"
TF-TFC14L,TF-TFC14L-23W1850LD120-40K,"23 Watts"
TF-TFC11L,TF-TFC11L-13W900LD120-30K,"13 Watts"
TF-TFC11L,TF-TFC11L-13W900LD120-40K,"13 Watts"
TF-TFC11L,TF-TFC11L-14W1350LD120-30K,"14 Watts"
TF-TFC11L,TF-TFC11L-14W1350LD120-40K,"14 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T30W4100LDMV-30K,"30 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T30W4100LDMV-35K,"30 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T30W4100LDMV-40K,"30 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T30W4100LDMV-50K,"30 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T48W6000LDMV-30K,"48 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T48W6000LDMV-35K,"48 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T48W6000LDMV-40K,"48 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T48W6000LDMV-50K,"48 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T57W6900LDMV-30K,"57 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T57W6900LDMV-35K,"57 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T57W6900LDMV-40K,"57 Watts"
TF-RLWDFR48L,TF-RLWDFR48L-T57W6900LDMV-50K,"57 Watts"
TF-8RB501,TF-8RB501-F48W6950LDMV-30K,"48 Watts"
TF-8RB501,TF-8RB501-F48W6950LDMV-35K,"48 Watts"
TF-8RB501,TF-8RB501-F48W6950LDMV-40K,"48 Watts"
TF-8RB501,TF-8RB501-F48W6950LDMV-50K,"48 Watts"
TF-8RB501,TF-8RB501-F97W13100LDMV-30K,"97 Watts"
TF-8RB501,TF-8RB501-F97W13100LDMV-35K,"97 Watts"
TF-8RB501,TF-8RB501-F97W13100LDMV-40K,"97 Watts"
TF-8RB501,TF-8RB501-F97W13100LDMV-50K,"97 Watts"
TF-8RB501,TF-8RB501-F118W15800LDMV-30K,"118 Watts"
TF-8RB501,TF-8RB501-F118W15800LDMV-35K,"118 Watts"
TF-8RB501,TF-8RB501-F118W15800LDMV-40K,"118 Watts"
TF-8RB501,TF-8RB501-F118W15800LDMV-50K,"118 Watts"
TF-8RB421,TF-8RB421-F48W6950LDMV-30K,"48 Watts"
TF-8RB421,TF-8RB421-F48W6950LDMV-35K,"48 Watts"
TF-8RB421,TF-8RB421-F48W6950LDMV-40K,"48 Watts"
TF-8RB421,TF-8RB421-F48W6950LDMV-50K,"48 Watts"
TF-8RB421,TF-8RB421-F97W13100LDMV-30K,"97 Watts"
TF-8RB421,TF-8RB421-F97W13100LDMV-35K,"97 Watts"
TF-8RB421,TF-8RB421-F97W13100LDMV-40K,"97 Watts"
TF-8RB421,TF-8RB421-F97W13100LDMV-50K,"97 Watts"
TF-8RB421,TF-8RB421-F118W15800LDMV-30K,"118 Watts"
TF-8RB421,TF-8RB421-F118W15800LDMV-35K,"118 Watts"
TF-8RB421,TF-8RB421-F118W15800LDMV-40K,"118 Watts"
TF-8RB421,TF-8RB421-F118W15800LDMV-50K,"118 Watts"
TF-4RB501,TF-4RB501-F24W3500LDMV-30K,"24 Watts"
